Source,Season,Production
Wind,Summer,2944
Solar,Fall,1643
Wind,Winter,3851
Wind,Spring,9990
Wind,Spring,3338
Wind,Winter,16699
Wind,Fall,13024
Wind,Summer,10066
Wind,Winter,2196
Wind,Summer,2858
Wind,Spring,3077
Wind,Winter,9775
Wind,Fall,4092
Solar,Spring,5186
Solar,Summer,10562
Wind,Summer,4917
Wind,Winter,6944
Wind,Winter,2843
Wind,Spring,2353
Wind,Fall,2071
Wind,Summer,1283
Wind,Spring,9217
Wind,Spring,3069
Wind,Summer,5209
Wind,Fall,17333
Wind,Spring,9648
Wind,Spring,2194
Wind,Fall,526
Solar,Summer,10618
Wind,Spring,8761
Wind,Fall,1944
Wind,Fall,1511
Wind,Fall,583
Solar,Summer,4536
Wind,Summer,7745
Wind,Winter,14443
Wind,Summer,3425
Wind,Fall,3299
Wind,Winter,7422
Wind,Winter,9189
Wind,Winter,6960
Solar,Fall,3636
Solar,Summer,4390
Wind,Spring,4255
Wind,Spring,17323
Wind,Fall,11011
Wind,Spring,4350
Solar,Summer,8366
Wind,Spring,9293
Solar,Spring,5587
Wind,Spring,4703
Solar,Summer,5446
Wind,Summer,10201
Wind,Spring,3836
Wind,Summer,1414
Wind,Fall,11859
Wind,Fall,4989
Wind,Winter,15556
Wind,Summer,3390
Wind,Spring,8968
Wind,Summer,916
Wind,Winter,587
Wind,Fall,1635
Wind,Summer,1469
Wind,Spring,3691
Wind,Fall,7366
Wind,Winter,6077
Wind,Summer,370
Wind,Winter,1397
Wind,Winter,3221
Wind,Summer,9714
Wind,Spring,6913
Wind,Spring,5556
Wind,Winter,11825
Wind,Winter,4479
Wind,Summer,8231
Wind,Summer,2398
Wind,Spring,837
Wind,Fall,4458
Wind,Spring,2140
Wind,Spring,19093
Wind,Fall,2882
Wind,Winter,4372
Wind,Winter,9534
Wind,Summer,1614
Solar,Fall,3178
Wind,Fall,3699
Solar,Fall,8393
Solar,Summer,6170
Wind,Winter,3863
Wind,Spring,8430
Solar,Summer,5469
Solar,Spring,6982
Wind,Winter,5385
Wind,Fall,7385
Wind,Winter,3446
Wind,Spring,3859
Wind,Winter,9132
Wind,Fall,8232
Wind,Fall,3911
Solar,Spring,5809
Wind,Winter,7263
Wind,Winter,18356
Wind,Winter,2037
Wind,Winter,3267
Wind,Fall,1692
Wind,Fall,2854
Wind,Winter,15434
Wind,Fall,1106
Wind,Summer,2739
Wind,Fall,10406
Solar,Summer,6403
Wind,Fall,3738
Wind,Winter,17177
Solar,Spring,11510
Wind,Winter,4716
Solar,Summer,10700
Solar,Summer,3377
Wind,Winter,4208
Wind,Spring,3834
Wind,Winter,5384
Wind,Spring,5298
Wind,Summer,10971
Wind,Summer,3402
Wind,Winter,8325
Wind,Spring,8072
Wind,Fall,3896
Wind,Summer,5701
Wind,Winter,10164
Wind,Spring,4807
Wind,Summer,2123
Wind,Winter,3018
Wind,Summer,4985
Solar,Fall,5955
Solar,Summer,5121
Wind,Winter,6130
Wind,Spring,11994
Wind,Summer,5437
Wind,Winter,13856
Wind,Spring,15972
Wind,Summer,6732
Wind,Spring,8791
Wind,Fall,14125
Wind,Spring,7076
Wind,Fall,4801
Wind,Winter,4009
Wind,Winter,9960
Solar,Summer,8810
Wind,Summer,8621
Wind,Fall,13349
Solar,Spring,8234
Solar,Spring,7312
Wind,Winter,9829
Wind,Fall,6743
Wind,Winter,12955
Wind,Spring,5756
Wind,Fall,2897
Wind,Summer,4150
Wind,Summer,4286
Wind,Fall,695
Wind,Spring,8961
Wind,Fall,4496
Wind,Winter,6526
Solar,Fall,5020
Wind,Summer,3496
Solar,Summer,2516
Solar,Spring,7819
Wind,Spring,12265
Wind,Summer,4475
Wind,Fall,13818
Wind,Summer,6101
Wind,Spring,16522
Wind,Summer,3144
Wind,Summer,3610
Solar,Spring,6259
Wind,Fall,1687
Wind,Summer,1362
Wind,Fall,3775
Wind,Summer,1578
Wind,Winter,6707
Solar,Summer,8342
Wind,Winter,3207
Wind,Spring,4667
Wind,Summer,3806
Wind,Summer,1851
Wind,Fall,6267
Wind,Winter,10389
Wind,Fall,12707
Wind,Spring,5079
Wind,Summer,4749
Wind,Winter,4645
Wind,Summer,5046
Wind,Winter,18488
Wind,Fall,7800
Solar,Summer,5797
Wind,Spring,3436
Wind,Summer,3000
Solar,Summer,9794
Wind,Summer,1450
Solar,Fall,6219
Solar,Summer,5622
Wind,Summer,4969
Wind,Spring,13290
Wind,Winter,13159
Solar,Summer,5041
Wind,Summer,3303
Wind,Winter,4964
Wind,Spring,10534
Wind,Fall,2156
Wind,Winter,1038
Wind,Winter,2415
Wind,Spring,5191
Wind,Summer,3487
Wind,Winter,3377
Wind,Fall,10453
Wind,Spring,10121
Wind,Spring,466
Solar,Spring,2735
Wind,Spring,5349
Wind,Summer,5041
Wind,Fall,4634
Wind,Spring,8241
Solar,Summer,3483
Wind,Fall,4003
Wind,Summer,1003
Wind,Summer,1905
Wind,Spring,8273
Wind,Summer,2926
Wind,Winter,2983
Wind,Summer,3497
Solar,Winter,4731
Wind,Summer,3579
Wind,Summer,4765
Wind,Spring,10878
Wind,Fall,2426
Wind,Spring,11737
Wind,Summer,4261
Wind,Fall,13394
Wind,Spring,9998
Wind,Spring,5776
Wind,Winter,10814
Wind,Fall,9831
Wind,Spring,10411
Wind,Spring,3114
Wind,Spring,4720
Solar,Summer,9972
Wind,Summer,1660
Wind,Winter,8606
Wind,Winter,6819
Wind,Winter,4428
Wind,Summer,2991
Solar,Fall,3213
Solar,Fall,6498
Wind,Winter,13652
Wind,Winter,1296
Wind,Fall,2689
Wind,Winter,14924
Wind,Winter,4021
Wind,Summer,6326
Solar,Summer,2252
Wind,Spring,6520
Wind,Spring,4088
Wind,Winter,1761
Wind,Spring,9371
Wind,Fall,3561
Solar,Summer,8271
Wind,Spring,3140
Wind,Summer,9935
Solar,Summer,8396
Wind,Winter,13696
Wind,Fall,11081
Wind,Summer,5123
Wind,Summer,4994
Solar,Summer,7971
Wind,Summer,1043
Solar,Summer,9212
Wind,Spring,2917
Wind,Winter,3125
Wind,Fall,7154
Wind,Winter,5875
Wind,Spring,7583
Solar,Summer,9682
Wind,Spring,14449
Wind,Spring,5489
Wind,Winter,4150
Wind,Spring,9396
Wind,Winter,11021
Wind,Summer,4890
Solar,Summer,1398
Wind,Spring,5425
Wind,Winter,11215
Wind,Fall,1430
Solar,Summer,12297
Solar,Summer,4966
Wind,Fall,4181
Wind,Winter,4787
Solar,Spring,7674
Solar,Summer,4978
Wind,Fall,3192
Wind,Winter,2933
Wind,Summer,1904
Wind,Winter,4560
Wind,Spring,10672
Solar,Fall,4814
Solar,Summer,4010
Wind,Spring,1961
Wind,Spring,6468
Wind,Winter,1282
Wind,Fall,13417
Solar,Fall,8271
Wind,Spring,4404
Wind,Spring,12494
Solar,Summer,4693
Solar,Spring,5938
Wind,Fall,6089
Solar,Spring,6311
Wind,Spring,3643
Wind,Fall,5025
Wind,Summer,651
Solar,Spring,6484
Solar,Fall,5974
Wind,Winter,13587
Wind,Spring,4054
Wind,Winter,6733
Solar,Fall,7094
Wind,Fall,1819
Wind,Winter,7552
Wind,Summer,1637
Wind,Spring,9869
Wind,Spring,4456
Wind,Winter,3658
Wind,Spring,3605
Wind,Winter,14188
Solar,Summer,1524
Wind,Winter,11841
Solar,Summer,5662
Wind,Winter,7060
Wind,Summer,1377
Wind,Winter,16098
Solar,Fall,7599
Wind,Spring,5316
Wind,Summer,2727
Wind,Summer,7413
Wind,Winter,7152
Wind,Winter,11117
Wind,Spring,14268
Wind,Spring,14489
Wind,Spring,3997
Wind,Summer,3126
Wind,Winter,11166
Solar,Spring,3777
Wind,Fall,5705
Wind,Summer,3806
Wind,Fall,6523
Wind,Spring,2922
Wind,Summer,2375
Wind,Summer,11830
Wind,Winter,6702
Wind,Fall,4962
Wind,Summer,942
Solar,Fall,11222
Wind,Fall,5367
Wind,Summer,2962
Wind,Fall,2356
Wind,Summer,1950
Wind,Winter,4981
Solar,Summer,6715
Wind,Winter,12629
Solar,Fall,5082
Wind,Summer,11056
Wind,Winter,9266
Solar,Fall,2963
Wind,Fall,9503
Wind,Spring,3450
Wind,Fall,4925
Wind,Summer,3796
Wind,Fall,4902
Wind,Winter,9874
Wind,Summer,10771
Wind,Fall,2954
Wind,Summer,4507
Solar,Spring,10504
Solar,Winter,4762
Wind,Winter,931
Wind,Summer,11191
Solar,Summer,3755
Wind,Winter,7803
Solar,Fall,3821
Wind,Fall,10146
Wind,Fall,11254
Wind,Summer,438
Wind,Winter,8550
Wind,Fall,2524
Wind,Winter,15129
Wind,Winter,13175
Wind,Fall,584
Wind,Summer,2482
Solar,Spring,5503
Wind,Fall,1538
Wind,Fall,7794
Solar,Summer,8030
Wind,Winter,6973
Wind,Spring,4020
Solar,Winter,4372
Wind,Fall,2904
Wind,Spring,7469
Wind,Spring,2960
Wind,Spring,12112
Wind,Summer,4950
Wind,Spring,2119
Wind,Spring,3241
Wind,Spring,2368
Wind,Spring,7692
Wind,Fall,11169
Wind,Summer,9980
Wind,Spring,9550
Solar,Winter,3590
Wind,Fall,8623
Wind,Fall,5384
Solar,Fall,6137
Wind,Spring,1431
Wind,Winter,10617
Wind,Spring,4973
Solar,Summer,8338
Solar,Spring,7001
Solar,Fall,8412
Wind,Summer,6656
Solar,Summer,5502
Wind,Winter,6843
Solar,Spring,2403
Wind,Spring,7607
Wind,Winter,2584
Wind,Fall,11312
Solar,Winter,4287
Wind,Winter,7168
Wind,Spring,8072
Wind,Fall,4098
Wind,Spring,11113
Wind,Summer,4606
Solar,Summer,4725
Wind,Spring,7606
Wind,Summer,3591
Wind,Winter,7138
Wind,Winter,8718
Wind,Spring,12871
Wind,Fall,10723
Wind,Fall,10734
Wind,Fall,4238
Wind,Winter,1690
Wind,Winter,2435
Wind,Fall,8595
Wind,Winter,4734
Wind,Winter,7676
Wind,Fall,3148
Wind,Winter,9345
Wind,Summer,7498
Wind,Winter,3707
Wind,Fall,6907
Wind,Winter,8170
Wind,Summer,3718
Wind,Spring,7815
Solar,Summer,6838
Wind,Summer,4054
Wind,Spring,11551
Wind,Spring,2902
Wind,Summer,4120
Wind,Summer,2352
Wind,Summer,3520
Wind,Spring,3246
Solar,Spring,8251
Solar,Spring,5091
Wind,Summer,4963
Solar,Summer,3476
Wind,Spring,4483
Wind,Spring,5427
Wind,Fall,7756
Wind,Fall,5286
Solar,Fall,2337
Wind,Summer,746
Wind,Winter,2927
Wind,Winter,11340
Wind,Spring,7827
Wind,Fall,2469
Wind,Summer,1550
Solar,Summer,3464
Wind,Fall,4669
Wind,Fall,3138
Wind,Spring,3543
Wind,Spring,3358
Wind,Spring,9578
Wind,Fall,14457
Solar,Summer,4373
Solar,Spring,1377
Wind,Winter,3033
Wind,Fall,1355
Wind,Fall,3113
Wind,Fall,1193
Wind,Summer,4927
Wind,Fall,4784
Wind,Spring,625
Wind,Summer,1385
Wind,Summer,3252
Wind,Spring,4527
Wind,Fall,1626
Wind,Fall,5473
Wind,Spring,3913
Wind,Spring,629
Wind,Spring,1822
Solar,Spring,6399
Wind,Spring,4924
Wind,Winter,6810
Wind,Winter,7205
Wind,Winter,4602
Wind,Winter,2302
Wind,Fall,4771
Wind,Fall,9601
Wind,Fall,16078
Wind,Fall,10062
Wind,Fall,7973
Wind,Fall,1282
Wind,Fall,1364
Wind,Fall,12954
Solar,Fall,2623
Wind,Winter,6614
Solar,Spring,10098
Wind,Summer,2334
Wind,Spring,13391
Wind,Spring,5109
Wind,Summer,2919
Wind,Spring,3018
Solar,Summer,5543
Solar,Spring,3781
Wind,Spring,3111
Wind,Spring,3897
Wind,Winter,14043
Wind,Winter,10381
Wind,Winter,1739
Wind,Spring,7169
Wind,Winter,13221
Wind,Summer,2993
Wind,Spring,7649
Solar,Spring,3243
Wind,Winter,3681
Wind,Spring,2287
Wind,Winter,10047
Wind,Winter,2005
Wind,Summer,1679
Wind,Summer,2045
Wind,Winter,2696
Wind,Fall,4434
Solar,Summer,9653
Wind,Spring,4146
Wind,Winter,3999
Wind,Summer,9992
Wind,Fall,1554
Wind,Summer,9354
Wind,Summer,2035
Solar,Summer,3778
Wind,Spring,7123
Solar,Spring,3323
Wind,Spring,12812
Wind,Winter,10733
Wind,Winter,16191
Wind,Winter,3817
Wind,Summer,2489
Solar,Spring,8623
Wind,Fall,6796
Wind,Summer,2582
Wind,Winter,9926
Solar,Summer,11541
Wind,Summer,1695
Wind,Spring,3472
Wind,Fall,7231
Wind,Fall,17786
Wind,Winter,6188
Wind,Summer,4524
Solar,Winter,8211
Wind,Winter,11052
Wind,Spring,1227
Wind,Fall,3438
Wind,Fall,6302
Wind,Winter,4250
Wind,Summer,1800
Wind,Fall,1207
Wind,Summer,4867
Wind,Spring,12855
Wind,Summer,1056
Wind,Summer,3580
Solar,Spring,5600
Solar,Summer,7367
Wind,Fall,4964
Wind,Spring,1696
Wind,Spring,3316
Solar,Winter,4274
Wind,Fall,10375
Wind,Fall,15246
Wind,Fall,14483
Wind,Summer,11567
Wind,Spring,7450
Wind,Winter,3288
Wind,Fall,3879
Wind,Winter,19358
Wind,Fall,6941
Wind,Winter,3224
Solar,Summer,7531
Wind,Fall,4275
Wind,Fall,9125
Wind,Fall,8044
Wind,Winter,17108
Wind,Fall,4402
Solar,Summer,4027
Wind,Spring,8574
Wind,Winter,8045
Wind,Fall,4888
Wind,Fall,3308
Wind,Fall,2628
Wind,Winter,4567
Wind,Spring,10973
Wind,Summer,5042
Wind,Spring,2581
Solar,Fall,7239
Wind,Winter,1868
Wind,Summer,4580
Wind,Fall,1599
Wind,Spring,10808
Wind,Fall,1374
Wind,Summer,13408
Solar,Winter,4402
Wind,Summer,2462
Wind,Summer,8818
Wind,Winter,2566
Wind,Winter,7011
Solar,Spring,11645
Solar,Summer,10343
Wind,Fall,3451
Solar,Summer,10561
Wind,Spring,1693
Wind,Spring,3410
Wind,Spring,5953
Wind,Fall,3453
Wind,Summer,3916
Wind,Summer,2176
Solar,Summer,3181
Wind,Winter,7104
Wind,Fall,833
Wind,Summer,4430
Wind,Summer,14176
Wind,Spring,9189
Wind,Spring,4464
Wind,Winter,11461
Wind,Winter,8100
Wind,Spring,1616
Wind,Winter,5738
Wind,Summer,10018
Wind,Winter,4793
Solar,Summer,5195
Wind,Spring,6367
Wind,Winter,14125
Wind,Summer,2172
Wind,Spring,14234
Wind,Fall,2338
Wind,Winter,4279
Solar,Summer,7307
Wind,Spring,14393
Wind,Summer,2338
Solar,Summer,4101
Wind,Summer,5523
Wind,Fall,9212
Wind,Winter,6383
Wind,Summer,1654
Wind,Summer,3466
Wind,Summer,2794
Wind,Summer,1786
Wind,Spring,2332
Wind,Spring,2739
Wind,Winter,9573
Wind,Spring,12157
Wind,Spring,14251
Wind,Winter,9075
Wind,Fall,6850
Wind,Summer,5477
Wind,Summer,1304
Wind,Summer,8790
Wind,Winter,13620
Wind,Fall,3135
Solar,Winter,6367
Wind,Fall,2374
Wind,Spring,2754
Solar,Spring,3934
Wind,Winter,2707
Wind,Winter,10311
Wind,Summer,7335
Wind,Fall,9198
Wind,Fall,2550
Wind,Winter,1646
Wind,Winter,6114
Wind,Summer,1791
Wind,Winter,4993
Wind,Fall,6137
Solar,Fall,2889
Wind,Fall,2581
Wind,Spring,13630
Wind,Winter,5661
Wind,Summer,2252
Wind,Summer,3539
Wind,Winter,6369
Wind,Winter,6811
Wind,Fall,7896
Wind,Summer,4514
Wind,Spring,3646
Wind,Fall,1575
Wind,Winter,10457
Wind,Fall,3559
Wind,Summer,9514
Wind,Winter,7938
Wind,Winter,3431
Wind,Summer,3354
Wind,Spring,15064
Wind,Winter,4192
Wind,Fall,10165
Wind,Summer,4533
Solar,Spring,8967
Wind,Spring,12712
Wind,Spring,479
Solar,Summer,6190
Wind,Fall,5261
Wind,Summer,3265
Wind,Summer,1248
Wind,Winter,4757
Solar,Summer,5093
Wind,Winter,17304
Wind,Winter,5429
Wind,Spring,11498
Wind,Spring,6322
Wind,Spring,6610
Wind,Summer,1149
Wind,Spring,2502
Wind,Winter,11579
Wind,Summer,3974
Solar,Summer,4514
Wind,Spring,3851
Wind,Fall,1567
Wind,Winter,7146
Wind,Spring,677
Wind,Winter,2807
Wind,Spring,8476
Solar,Spring,3997
Wind,Fall,2638
Wind,Spring,2248
Wind,Summer,9610
Wind,Winter,17504
Wind,Winter,4264
Wind,Summer,3250
Wind,Spring,7424
Wind,Fall,1731
Wind,Winter,2733
Wind,Summer,3504
Wind,Spring,17542
Wind,Spring,5969
Wind,Spring,7377
Wind,Winter,13570
Wind,Spring,4685
Wind,Summer,1138
Wind,Fall,2859
Wind,Summer,1928
Wind,Winter,1983
Wind,Winter,2458
Wind,Fall,3113
Wind,Fall,10338
Wind,Fall,7098
Wind,Fall,7668
Wind,Spring,2225
Solar,Spring,6648
Wind,Fall,380
Wind,Fall,8437
Solar,Spring,5174
Wind,Fall,2138
Wind,Fall,2050
Wind,Spring,4104
Wind,Summer,723
Wind,Summer,4351
Wind,Fall,11301
Wind,Summer,11666
Wind,Spring,6084
Wind,Spring,11441
Wind,Fall,833
Solar,Spring,9175
Solar,Fall,2049
Wind,Winter,3072
Solar,Summer,4302
Wind,Fall,6595
Wind,Fall,4391
Solar,Summer,5292
Wind,Fall,2015
Wind,Spring,9416
Wind,Winter,3717
Wind,Spring,5564
Wind,Summer,932
Wind,Winter,11169
Wind,Winter,6891
Wind,Summer,776
Wind,Spring,5170
Wind,Spring,15041
Wind,Fall,7334
Wind,Spring,7918
Wind,Summer,5004
Wind,Summer,6030
Wind,Spring,10193
Wind,Summer,1351
Wind,Winter,3386
Wind,Spring,12352
Wind,Spring,5826
Wind,Fall,17543
Solar,Summer,2112
Wind,Spring,5077
Wind,Spring,3791
Wind,Winter,6317
Wind,Spring,4602
Solar,Summer,4345
Wind,Spring,4671
Wind,Summer,1048
Wind,Fall,12440
Wind,Fall,10615
Wind,Fall,7077
Solar,Summer,2455
Wind,Spring,7409
Wind,Winter,5481
Wind,Summer,1793
Wind,Spring,4126
Wind,Summer,5343
Wind,Winter,13567
Wind,Winter,1630
Solar,Summer,7582
Wind,Fall,2394
Wind,Spring,2963
Wind,Spring,5726
Wind,Winter,19742
Solar,Summer,8461
Wind,Fall,18100
Wind,Summer,4280
Wind,Spring,4614
Wind,Fall,4568
Wind,Winter,11639
Wind,Fall,12368
Solar,Summer,8787
Solar,Fall,3051
Wind,Winter,5296
Solar,Spring,8354
Solar,Winter,5873
Wind,Summer,3969
Solar,Spring,3210
Wind,Winter,4914
Wind,Fall,2497
Wind,Spring,3407
Wind,Fall,9569
Wind,Summer,3328
Solar,Winter,10622
Wind,Spring,5891
Wind,Winter,14713
Wind,Fall,3138
Wind,Fall,6691
Wind,Winter,3434
Wind,Winter,8062
Wind,Fall,6864
Wind,Summer,2496
Solar,Spring,12215
Wind,Winter,3594
Wind,Winter,17057
Solar,Summer,7992
Wind,Winter,2614
Wind,Fall,4342
Wind,Summer,2306
Wind,Fall,654
Wind,Winter,10801
Wind,Fall,2745
Solar,Summer,4237
Solar,Winter,5425
Wind,Winter,6233
Solar,Summer,10463
Wind,Summer,1316
Wind,Winter,8489
Solar,Spring,6950
Wind,Spring,3630
Wind,Winter,9050
Wind,Winter,11271
Wind,Winter,18470
Wind,Winter,5457
Wind,Summer,10342
Wind,Spring,11590
Wind,Summer,3518
Solar,Spring,4042
Wind,Spring,8689
Wind,Summer,3541
Wind,Fall,6617
Solar,Summer,6376
Wind,Fall,1627
Wind,Spring,6994
Wind,Winter,6620
Wind,Fall,8639
Wind,Fall,1588
Wind,Spring,5409
Wind,Summer,981
Wind,Spring,6480
Wind,Winter,11148
Wind,Fall,1417
Wind,Summer,4930
Wind,Winter,3561
Wind,Fall,7015
Wind,Spring,5480
Wind,Winter,6148
Solar,Summer,6196
Wind,Summer,4609
Wind,Summer,6091
Wind,Fall,9643
Wind,Winter,12126
Wind,Spring,985
Wind,Summer,2061
Wind,Summer,3261
Wind,Fall,9983
Wind,Winter,16866
Wind,Spring,8382
Wind,Winter,10479
Wind,Summer,1553
Wind,Winter,11830
Wind,Winter,7825
Wind,Winter,5033
Solar,Summer,3567
Wind,Spring,6596
Wind,Winter,7712
Wind,Spring,4761
Wind,Fall,12570
Wind,Spring,6738
Solar,Spring,5199
Wind,Fall,1386
Wind,Summer,1579
Wind,Spring,10061
Wind,Spring,14399
Solar,Spring,8357
Wind,Winter,2989
Wind,Winter,16345
Wind,Fall,2032
Wind,Spring,4238
Wind,Fall,12285
Solar,Summer,9170
Wind,Winter,10852
Wind,Summer,4350
Wind,Summer,4122
Wind,Spring,12510
Wind,Winter,5549
Wind,Fall,1487
Wind,Winter,11785
Wind,Winter,7911
Wind,Summer,789
Wind,Summer,3009
Wind,Winter,2001
Wind,Fall,3781
Wind,Spring,2145
Wind,Spring,8552
Wind,Spring,3240
Wind,Winter,15949
Wind,Spring,7152
Wind,Spring,5485
Wind,Fall,2350
Solar,Summer,5061
Solar,Summer,2931
Wind,Fall,8371
Wind,Spring,7097
Wind,Fall,11998
Solar,Summer,10189
Wind,Fall,7046
Wind,Spring,11450
Wind,Fall,3422
Solar,Summer,5327
Wind,Fall,4286
Solar,Fall,5454
Wind,Fall,2348
Wind,Summer,2172
Wind,Fall,4710
Solar,Fall,8418
Wind,Fall,2328
Solar,Summer,3195
Solar,Spring,4030
Wind,Spring,2900
Wind,Fall,5173
Wind,Spring,2818
Wind,Winter,8724
Wind,Winter,16264
Wind,Winter,7466
Wind,Spring,4416
Wind,Winter,3681
Wind,Summer,4917
Wind,Summer,3285
Wind,Spring,6964
Wind,Spring,11176
Wind,Spring,2874
Wind,Winter,11352
Wind,Fall,3706
Wind,Winter,15231
Wind,Summer,8029
Wind,Summer,6609
Wind,Winter,14628
Wind,Fall,7401
Solar,Spring,2297
Solar,Summer,4102
Wind,Fall,15749
Wind,Spring,11332
Solar,Spring,2995
Wind,Fall,5298
Wind,Fall,3952
Wind,Winter,10052
Wind,Summer,11426
Wind,Winter,2168
Wind,Winter,14107
Wind,Summer,4126
Wind,Winter,2882
Solar,Fall,5083
Solar,Spring,15080
Wind,Fall,6093
Wind,Spring,4047
Wind,Summer,13252
Wind,Winter,5559
Solar,Summer,5699
Wind,Fall,9165
Wind,Fall,4199
Wind,Summer,4652
Wind,Winter,6315
Wind,Spring,4765
Wind,Spring,5730
Solar,Summer,4699
Wind,Spring,4803
Wind,Winter,5948
Solar,Spring,4102
Wind,Summer,4778
Wind,Spring,5283
Wind,Winter,5398
Wind,Winter,7343
Solar,Summer,7985
Wind,Spring,8237
Solar,Summer,6001
Wind,Winter,5499
Solar,Fall,4720
Wind,Winter,13384
Wind,Spring,6470
Wind,Winter,17387
Wind,Spring,2460
Wind,Summer,2810
Wind,Winter,3280
Wind,Winter,9585
Wind,Spring,5113
Wind,Spring,6830
Wind,Winter,3193
Wind,Fall,8025
Wind,Winter,3745
Wind,Fall,12826
Wind,Winter,9235
Wind,Fall,978
Wind,Spring,6149
Wind,Winter,3431
Wind,Spring,3815
Wind,Summer,918
Wind,Spring,4696
Wind,Summer,3675
Wind,Summer,5143
Wind,Spring,9436
Wind,Spring,9132
Wind,Winter,4044
Wind,Winter,7199
Wind,Fall,1930
Wind,Summer,3699
Solar,Fall,7231
Wind,Spring,2171
Wind,Winter,1854
Solar,Summer,3323
Wind,Fall,988
Solar,Summer,5467
Wind,Winter,16588
Solar,Spring,6026
Solar,Fall,3129
Wind,Winter,17595
Solar,Spring,2510
Wind,Summer,2854
Solar,Spring,3819
Solar,Fall,3528
Wind,Winter,6614
Solar,Summer,9021
Wind,Fall,3884
Wind,Fall,11587
Wind,Summer,806
Wind,Winter,10124
Wind,Spring,7103
Wind,Spring,6853
Wind,Summer,12507
Wind,Summer,4561
Wind,Summer,7443
Wind,Spring,5703
Solar,Fall,6137
Wind,Winter,14578
Wind,Spring,2774
Wind,Fall,2533
Wind,Fall,2893
Wind,Winter,7591
Wind,Winter,3271
Wind,Spring,6736
Solar,Spring,8121
Wind,Summer,2600
Wind,Spring,4117
Wind,Summer,4362
Wind,Spring,8012
Wind,Spring,5243
Wind,Spring,10001
Wind,Winter,2969
Wind,Winter,7682
Wind,Winter,7471
Solar,Winter,5289
Wind,Fall,13201
Wind,Winter,6842
Wind,Spring,13079
Wind,Summer,1185
Wind,Fall,3058
Solar,Fall,6697
Wind,Winter,2588
Wind,Winter,5382
Wind,Spring,11078
Wind,Winter,5928
Wind,Fall,1564
Wind,Spring,2486
Wind,Summer,1311
Solar,Summer,6936
Wind,Summer,1757
Solar,Spring,2380
Solar,Summer,7139
Wind,Fall,3745
Wind,Winter,6417
Wind,Winter,7136
Solar,Spring,7510
Solar,Fall,5169
Wind,Winter,8230
Wind,Winter,11974
Wind,Winter,17589
Wind,Fall,2961
Solar,Winter,3645
Wind,Fall,2874
Wind,Fall,2488
Wind,Winter,14288
Wind,Summer,2984
Wind,Summer,4481
Wind,Summer,2148
Wind,Fall,2199
Solar,Summer,3858
Wind,Fall,846
Wind,Fall,1595
Wind,Spring,2584
Wind,Fall,4603
Wind,Fall,6503
Wind,Fall,6502
Wind,Spring,14376
Wind,Summer,2114
Wind,Spring,6372
Wind,Winter,5197
Solar,Spring,4085
Solar,Summer,2634
Wind,Winter,6865
Wind,Fall,7162
Wind,Summer,1873
Wind,Fall,4071
Wind,Spring,9897
Wind,Winter,5859
Wind,Spring,18551
Wind,Summer,5018
Wind,Spring,6026
Wind,Summer,2880
Solar,Spring,7908
Wind,Spring,5850
Wind,Fall,7034
Wind,Summer,5172
Wind,Winter,5504
Wind,Spring,690
Wind,Spring,4474
Wind,Fall,6040
Wind,Summer,8130
Solar,Spring,6317
Wind,Summer,4909
Wind,Spring,3028
Wind,Winter,9467
Wind,Fall,5397
Wind,Fall,10734
Wind,Winter,15685
Wind,Fall,10984
Solar,Summer,5704
Wind,Winter,9426
Wind,Spring,933
Wind,Summer,13574
Wind,Fall,12500
Solar,Summer,8507
Wind,Fall,6327
Wind,Summer,6018
Wind,Spring,4375
Wind,Summer,3692
Wind,Summer,3451
Wind,Spring,7360
Wind,Spring,1955
Solar,Winter,3473
Wind,Spring,3218
Wind,Spring,3198
Solar,Summer,6020
Wind,Spring,9324
Wind,Summer,2418
Wind,Fall,2712
Wind,Summer,5798
Wind,Winter,12549
Wind,Spring,1056
Solar,Fall,5958
Wind,Summer,8854
Wind,Fall,2506
Wind,Fall,12183
Wind,Summer,8078
Wind,Fall,1685
Wind,Spring,4207
Wind,Fall,3756
Wind,Summer,3209
Wind,Winter,17304
Wind,Spring,11037
Wind,Winter,1985
Wind,Fall,14963
Solar,Summer,3443
Wind,Winter,3339
Wind,Winter,3390
Wind,Summer,3262
Wind,Spring,9110
Wind,Spring,1742
Wind,Spring,14517
Solar,Summer,8587
Wind,Fall,4833
Wind,Fall,5205
Wind,Fall,5532
Wind,Winter,8303
Wind,Fall,1830
Wind,Spring,10661
Wind,Spring,13977
Wind,Fall,8342
Wind,Spring,4229
Wind,Winter,4609
Wind,Spring,5412
Wind,Winter,3781
Wind,Winter,8297
Wind,Spring,8937
Wind,Winter,14800
Wind,Summer,4876
Wind,Spring,854
Wind,Summer,1799
